ID,WhosData,Date,InterviewTime,Interviewer,Transect,Access,TotDaysInArea,BoatAccess,DaysOnBoat,DaysOnShore,TimesInTwenty,TimesInNineteen,Covid,Meta.x,Meta.y,Use.x,Use.y,ActivityDate,FishingType,BaitLure,TimeStartEX,TimeOutEx,MedianTimeEX,DecMedianTimeEX,HoursEx,DecHoursEx,MaxDepth,KeptUndam,ReleasedUndam,TotalUndam,DP,TotalHooked,PerDP,ProDP,Species,WhyLeaveEx,Activity,TimeStartNEX,TimeEndNEX,MedianTimeNEX,DecMedianTimeNEX,HoursNEX,DecHourNEX,DivingDepth,WhyThisSite,WhyLeaveNEX,DaysOfYrFishedBoat,DaysOfYrFishedShore,DaysOfYrFished,DaysOfYrNEX,YrsFishing,YrsNEX,DiveCert,DiveNum,YrBorn,Postcode,Accom,Sex,Party,BoatLength,BoatType,BoatName,Comments
287,Jon,12/04/16,14:30,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7635072,-23.28416484,12/04/16,Demersel,Lure,07:30,14:00,10:45,10.75,06:30,6.5,30,NA,NA,8,0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Br296,
290,Jon,12/04/16,15:45,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7654613,-23.09666205,12/04/16,Demersel,Bait,12:00,15:15,13:37,13.62,03:15,3.25,10,NA,NA,30,0,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bx697,
292,Jon,12/04/16,16:30,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.751734,-23.00567695,12/04/16,Trolling,Lure,,,,NA,,NA,5,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dn383,Another entry for bottom fishing 
295,Jon,12/04/16,17:00,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7281029,-23.12655167,12/04/16,Demersel,Bait,10:30,16:00,13:15,13.25,05:30,5.5,25,NA,NA,15,0,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dy431,
303,Jon,13/04/16,12:00,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.0100808,-21.80277127,13/04/16,Demersel,Bait,07:45,11:30,09:37,9.62,03:45,3.75,40,NA,NA,8,3,11,27.27272727,0.272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Em805,"$15, Another entry for trolling"
304,Jon,13/04/16,12:00,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.0829354,-21.78140187,13/04/16,Trolling,Lure,,,,NA,,NA,5,NA,NA,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Em805,Another entry for bottom fishing
310,Jon,13/04/16,17:30,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.5072307,-21.61291261,13/04/16,Demersel,Bait,09:00,16:30,12:45,12.75,07:30,7.5,80,NA,NA,30,6,36,16.66666667,0.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bz510,"$20, fished in a number of spots but mostly at peak island although some fish caught and lost would be in other places"
314,Jon,14/04/16,16:45,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9879283,-21.83019176,14/04/16,Demersel,Bait,11:30,16:15,13:52,13.87,04:45,4.75,30,NA,NA,3,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dm593,Another entry for trolling 
317,Jon,14/04/16,14:15,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.963164,-21.85183557,14/04/16,Demersel,Bait,08:00,12:30,10:15,10.25,04:30,4.5,35,NA,NA,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ba821,Another entry for trolling
320,Jon,14/04/16,15:45,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,114.0045364,-21.81980802,14/04/16,Demersel,Bait,07:30,15:15,11:22,11.37,07:45,7.75,35,NA,NA,6,2,8,25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42029,"$10, another entry for trolling "
321,Jon,14/04/16,15:45,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9550196,-21.8624874,14/04/16,Trolling,Lure,,,,NA,,NA,5,NA,NA,0,1,1,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42029,Another entry for bottom fishing 
322,Jon,14/04/16,15:45,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9164211,-21.92455671,14/04/16,Demersel,Bait,11:30,15:15,13:22,13.37,03:45,3.75,20,NA,NA,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bx133,Another entry for trolling 
324,Jon,14/04/16,16:15,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9284159,-21.90030296,14/04/16,Trolling,Lure,09:00,12:00,10:30,10.5,03:00,3,5,NA,NA,4,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dj444,
325,Jon,14/04/16,16:30,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.7972548,-22.02007924,14/04/16,Demersel,Bait,12:30,15:00,13:45,13.75,02:30,2.5,400,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dv455,Another entry for trolling 
328,Jon,14/04/16,17:15,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9155288,-21.93639675,14/04/16,Demersel,Bait,10:00,16:30,13:15,13.25,06:30,6.5,140,NA,NA,20,0,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dx140,
329,Jon,14/04/16,17:30,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.8251701,-21.99217505,14/04/16,Demersel,Bait,10:30,17:00,13:45,13.75,06:30,6.5,100,NA,NA,10,3,13,23.07692308,0.230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Er822,$30
330,Jon,14/04/16,17:45,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,114.0498791,-21.77669374,14/04/16,Trolling,Lure,,,,NA,,NA,5,NA,NA,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eo646,Another entry for bottom fishing 
332,Jon,14/04/16,17:45,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9214966,-21.90705645,14/04/16,Trolling,Lure,12:00,17:00,14:30,14.5,05:00,5,5,NA,NA,1,1,2,50,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59229, Dee bee",
334,Jon,14/04/16,18:15,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.8075346,-21.96637248,14/04/16,Trolling,Lure,12:00,18:00,15:00,15,06:00,6,5,NA,NA,4,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Em861,
336,Jon,14/04/16,16:00,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.8383015,-21.997008,14/04/16,Demersel,Bait,11:00,15:30,13:15,13.25,04:30,4.5,80,NA,NA,6,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ef469,
340,Jon,14/04/16,17:30,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,114.0350682,-21.79237438,14/04/16,Demersel,Bait,11:00,17:15,14:07,14.12,06:15,6.25,80,NA,NA,36,0,36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eo646,Another entry for trolling 
342,Jon,14/04/16,18:30,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.8514752,-21.91566214,14/04/16,Demersel,,15:00,18:00,16:30,16.5,03:00,3,110,NA,NA,4,4,8,50,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dj081, lady nancy",$35
343,Jon,15/04/16,15:00,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7642136,-23.20488063,15/04/16,Demersel,Bait,06:15,14:30,10:22,10.37,08:15,8.25,10,NA,NA,15,2,17,11.76470588,0.117647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dt817,$5
347,Jon,15/04/16,16:00,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7567225,-23.22486266,15/04/16,Demersel,Bait,12:30,15:30,14:00,14,03:00,3,45,NA,NA,3,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aj005,Another entry for trolling 
356,Jon,17/04/16,15:45,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7522981,-23.05741877,17/04/16,Trolling,Lure,07:30,12:00,09:45,9.75,04:30,4.5,5,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bs648, stone mad",Another entry for bottom fishing 
361,Jon,17/04/16,15:45,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7634637,-23.04217025,17/04/16,Demersel,,12:00,15:15,13:37,13.62,03:15,3.25,40,NA,NA,6,2,8,25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bs648, stone mad","$50, another entry for trolling "
365,Jon,18/04/16,13:00,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.2160808,-21.82124565,18/04/16,Trolling,Lure,11:00,12:15,11:37,11.62,01:15,1.25,5,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86114,Another entry for squidding 
367,Jon,18/04/16,14:15,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.0940059,-21.63963709,18/04/16,Demersel,Bait,07:00,13:15,10:07,10.12,06:15,6.25,100,NA,NA,11,3,14,21.42857143,0.214285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7733, Frankay 2",$50
368,Jon,18/04/16,16:00,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.2717894,-21.62820835,18/04/16,Demersel,Bait,11:00,14:30,12:45,12.75,03:30,3.5,40,NA,NA,7,15,22,68.18181818,0.681818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dw509,"$200, another entry for trolling "
370,Jon,18/04/16,17:45,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.1169387,-21.79430951,18/04/16,Demersel,Bait,14:30,17:15,15:52,15.87,02:45,2.75,15,NA,NA,6,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dt216,
373,Jon,19/04/16,13:15,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9676351,-21.86039335,19/04/16,Demersel,Bait,07:00,12:30,09:45,9.75,05:30,5.5,30,NA,NA,2,4,6,66.66666667,0.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eu9, Dolly Ro","$15, another entry for trolling "
380,Jon,19/04/16,16:30,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.8929029,-22.00797086,19/04/16,Demersel,Bait,08:45,14:45,11:45,11.75,06:00,6,60,NA,NA,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ds931,Another entry for trolling 
387,Jon,20/04/16,17:15,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.1860151,-21.96218215,20/04/16,Demersel,Bait,15:30,16:45,16:07,16.12,01:15,1.25,20,NA,NA,7,2,9,22.22222222,0.222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dm347,$20
388,Jon,20/04/16,17:45,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.149745,-22.16725642,20/04/16,Demersel,Bait,14:00,17:00,15:30,15.5,03:00,3,15,NA,NA,6,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Et041,
391,Jon,20/04/16,18:30,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.0669722,-21.62812897,20/04/16,Demersel,Bait,11:00,16:30,13:45,13.75,05:30,5.5,180,NA,NA,12,8,20,40,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dq661,$30
393,Jon,22/04/16,13:45,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7097519,-23.05249588,22/04/16,Demersel,Bait,09:00,11:00,10:00,10,02:00,2,60,NA,NA,12,0,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eo832,Another entry for trolling 
394,Jon,22/04/16,13:45,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7607973,-23.06822768,22/04/16,Trolling,Lure,11:00,13:00,12:00,12,02:00,2,5,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eo832,Another entry for bottom fishing 
402,Jon,22/04/16,16:30,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7609701,-23.03489242,22/04/16,Demersel,Bait,12:45,15:30,14:07,14.12,02:45,2.75,30,NA,NA,18,2,20,10,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44096,$5
404,Jon,22/04/16,17:45,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.4867737,-23.16050179,22/04/16,Demersel,Bait,12:30,16:30,14:30,14.5,04:00,4,100,NA,NA,12,0,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ed963, ducks nuts",
13,Jon,21/07/15,18:15,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9465885,-21.85882499,21/07/15,Demersel,Bait,11:30,17:30,14:30,14.5,06:00,6,20,NA,NA,25,1,26,3.846153846,0.038461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,50,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,Bb956,"10 fish kept, 15 thrown back so 25 caught and 1 fish lost to sharks, 4m fibreglass boat"
27,Jon,23/07/15,18:00,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.6674357,-21.53469384,23/07/15,Demersel,Bait,10:00,15:00,12:30,12.5,05:00,5,60,NA,NA,10,0,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,30,NA,NA,NA,NA,NA,NA,NA,NA,8,B,"Bo597, blank cheque","10 fish caught total, Large 8m white covered fibreglass catamaran, two engines"
91,Jon,29/07/15,17:30,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7276122,-23.09877432,29/07/15,Demersel,Bait,12:30,16:30,14:30,14.5,04:00,4,20,NA,NA,7,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,C,Df555,"7 fish caught, 0 lost, 3m tinny"
103,Jon,30/07/15,13:00,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9013595,-21.96898267,30/07/15,Trolling,Lure,07:00,12:30,09:45,9.75,05:30,5.5,5,NA,NA,4,1,5,20,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,50,NA,NA,NA,NA,NA,NA,NA,NA,3,C,Eu995,"Trolling over huge area, 4fish caught, 1 lost, 3m tinny"
120,Jon,30/07/15,17:00,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.8244175,-22.1502181,30/07/15,Demersel,Bait,09:00,16:30,12:45,12.75,07:30,7.5,100,NA,NA,20,4,24,16.66666667,0.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,30,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,Ahx172n,"20 fish caught, 4 lost, 5m white fibreglass boat with covered console "
121,Jon,30/07/15,17:15,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.8918037,-21.94781824,30/07/15,Trolling,Lure,11:00,16:15,13:37,13.62,05:15,5.25,5,NA,NA,3,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,20,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,Aw229,"3 fish caught, none lost, trolled over huge area around 30nm, 5 m white fibreglass boat, "
139,Jon,02/08/15,15:45,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.4932629,-22.02843301,02/08/15,Trolling,Lure,,,,NA,,NA,5,NA,NA,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,10,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,46606,"5 fish caught, 6m White and blue fibreglass boat with beige cover"
145,Jon,23/09/15,16:30,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.2885561,-21.73704293,23/09/15,Demersel,Bait,11:00,15:00,13:00,13,04:00,4,20,NA,NA,30,20,50,40,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60470,
213,Jon,07/10/15,17:00,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.3998273,-21.5176459,07/10/15,Demersel,Bait,11:30,16:00,13:45,13.75,04:30,4.5,100,NA,NA,10,0,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ks420,
223,Jon,10/10/15,16:15,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.360696,-21.86132308,10/10/15,Trolling,Lure,11:00,15:00,13:00,13,04:00,4,5,NA,NA,7,4,11,36.36363636,0.363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Er988,
241,Jon,06/04/16,16:15,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9130577,-21.94442169,06/04/16,Demersel,Bait,12:30,15:30,14:00,14,03:00,3,20,NA,NA,12,0,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dq851,
264,Jon,09/04/16,16:00,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.7703759,-21.99360997,09/04/16,Demersel,Bait,07:00,15:30,11:15,11.25,08:30,8.5,350,NA,NA,0,6,6,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EF874, predator ",$30
265,Jon,09/04/16,16:00,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.8601399,-21.98882931,09/04/16,Demersel,Bait,08:30,14:30,11:30,11.5,06:00,6,110,NA,NA,15,4,19,21.05263158,0.210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EO488,$40 Another entry for this boat for trolling
266,Jon,09/04/16,16:15,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.936137,-21.9519458,09/04/16,Trolling,Lure,12:00,13:30,12:45,12.75,01:30,1.5,5,NA,NA,4,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EO488,Another entry for this boat for bottom fishing
271,Jon,10/04/16,14:15,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.1888363,-21.79422717,10/04/16,Demersel,Bait,12:00,14:00,13:00,13,02:00,2,5,NA,NA,3,1,4,25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,15,NA,NA,NA,NA,NA,NA,NA,NA,4,C,Dart,$5
275,Jon,10/04/16,16:30,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.2443634,-21.57583742,10/04/16,Trolling,Lure,08:15,15:45,12:00,12,07:30,7.5,5,NA,NA,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Da630,
278,Jon,11/04/16,14:30,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.107797,-21.59241846,11/04/16,Trolling,Lure,07:00,12:15,09:37,9.62,05:15,5.25,5,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Da961,
288,Jon,12/04/16,15:30,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.5078062,-23.05381789,12/04/16,Demersel,Bait,08:30,14:30,11:30,11.5,06:00,6,100,NA,NA,12,0,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bh526,
335,Jon,14/04/16,18:30,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.8791286,-21.73453756,14/04/16,Trolling,Lure,06:00,17:30,11:45,11.75,11:30,11.5,5,NA,NA,4,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bh996,
354,Jon,17/04/16,13:45,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7368626,-23.20497164,17/04/16,Trolling,Lure,11:30,13:30,12:30,12.5,02:00,2,5,NA,NA,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ay341,Another entry for bottom fishing 
