"","mObjID","mGlobID","# Interviewer","# Site","Screen: 18+","Screen: Have you been surveyed in the last 2 weeks?","Agreement to participate","Are you/have you been a resident, got a holiday home here or been here over 3 months?","If here for less than 3 months, how many DAYS will you be in the area in total on this trip?","While you are on your trip, do you have access to a motorised boat/jetski (private/rental)?","If YES, how many DAYS out of your trip will you be going out on a boat in total?","How many DAYS of your trip will you be doing coastal shore based activities in total?","Excluding this trip, how many times have you been to the area in the last 12 month?","created_date","Are you of Aboriginal or Torres Strait Islander origin?","Do you identify as a TO in this region?","mLong","mLat","exObjID","exGUID","# Is this a boat based or shore based activity?","If RECALL, what date did they go fishing?","What type of fishing did you do?","Did you use bait or lure?","What time did you START fishing at this site?","What time did you STOP fishing at this site?","What was your maximum hook depth (m) at this site?","Number of fish kept undamaged at this site?","How many fish did you release at this site?","How many shark bite offs did you get at this site?","What species of fish did you keep?","Why did you leave this site?","Comments.x","exGlobID","Did anything detract from the experience you had at this site?","If of Aboriginal or Torres Strait Islander origin, was this activity undertaken for a customary purpose?.x","exLong","exLat","exActivityType","nexObjID","nexGlobID","nexGUID","# Is this a boat-based or shore-based activity?","If RECALL, what date did they participant do the activity?","What activity did you do?","What time did you START the activity?","What time did you STOP the activity?","If DIVING, what was your maximum depth (m)?","Why did you CHOOSE this site?","Why did you LEAVE this site?","How many DAYS have you done this activity in the last 12 months?","How many YEARS have you been doing this activity?","Comments.y","Did anything detract from your experience at this site?","If of Aboriginal or Torres Strait Islander origin, was this activity undertaken for a customary purpose?.y","nexLong","nexLat","nexActivityType","aObjID","aGlobID","aGUID","How many days have you fished in the last 12 months?","How many years have you been fishing for?","Are you a scuba diver? If so, what is your certification?","If SCUBA DIVER, how many dives have you done?","What year were you born?","What is your postcode?","If VISITOR, where are you staying?","# Female or Male","# Number of females in party (excluding participant)","# Number of males in party (excluding participant)","# Number of girls in party","# Number of boys in party","# Boat Length (m)","# Boat number and/or name","Comments"
"186",160,"6989c75c-5493-4583-bad9-39d2a8f79b96","EH","BandyCreekBR","Yes","No","Yes","Yes","4","Yes","4","0",0,"3/12/2022 5:36:41 AM","No",NA,121.931497161683,-33.8340484175455,150,"6989c75c-5493-4583-bad9-39d2a8f79b96","Boat",NA,"Demersal","Bait","09:00","13:15",2,2,1,0,"Queen, black ass","EndOfDay",NA,"774b0199-2e8d-458b-a028-91a6f7f73e9e","No",NA,121.87292888084,-33.9265243945114,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,"1a7127a9-141b-4bb5-947d-3e1b2532e160","6989c75c-5493-4583-bad9-39d2a8f79b96",5,2,"None",NA,1994,6430,"Esperance","Male",NA,1,NA,NA,6,"19173",NA
"187",161,"d6dd4ccb-66d7-46e1-bfbc-dbd2d7fea794","EH","BandyCreekBR","Yes","No","No","Refusal","Refusal","Refusal","Refusal","Refusal",0,"3/12/2022 5:40:30 AM",NA,NA,121.930869429742,-33.8345203725456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",162,"572a4c44-7466-4257-b1ad-49732d4c5649","EH","BandyCreekBR","Yes","No","Yes","Yes","4","Yes","2","0",1,"3/12/2022 5:46:25 AM","No",NA,121.930498159628,-33.8338917595089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"f30cae10-1583-4177-a4df-55cd9e41bb81","572a4c44-7466-4257-b1ad-49732d4c5649","Boat",NA,"Beachgoing","12:00",13:30:00,NA,"Other","EndOfDay",3,19,"Testing the ball and hav8ng a cruise","No",NA,121.960699983011,-33.8555015773428,"NonExtractive",135,"e0440371-8872-4cef-bfdc-a232e678cab7","572a4c44-7466-4257-b1ad-49732d4c5649",10,18,"None",NA,1997,6430,"Esperance","Male",NA,3,NA,NA,8,"Bo102",NA
"189",163,"6c243cb5-b6ce-4b8c-9f9f-c3f40742a68e","EH","BandyCreekBR","Yes","No","Yes","Yes","4","Yes","2","0",1,"3/12/2022 6:22:29 AM","No",NA,121.930999765408,-33.8338530419231,151,"6c243cb5-b6ce-4b8c-9f9f-c3f40742a68e","Boat",NA,"Demersal","Bait","08:00","14:00",33,5,12,0,"Queenie, black ass, nannygui","EndOfDay",NA,"404019b6-6ff1-4b50-bdb5-a3fb13afacea","No",NA,122.087588017616,-33.9961569276322,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,"12d0696f-3b82-4280-947f-9f1007ba1dca","6c243cb5-b6ce-4b8c-9f9f-c3f40742a68e",15,70,"None",NA,1950,6330,"Esperance","Male",NA,3,NA,NA,7,"Do921",NA
"190",164,"a340d541-752e-4d35-a556-3f344b640220","EH","BandyCreekBR","Yes","No","Yes","Yes","2","Yes","2","0",0,"3/12/2022 6:38:03 AM","No",NA,121.931695678581,-33.8342489839457,152,"a340d541-752e-4d35-a556-3f344b640220","Boat",NA,"Demersal","Bait","07:30","08:30",30,2,2,0,"Queenie, nannagui even","LowCatch",NA,"1c3365f0-c5e0-4f74-a595-1cd6f2e75aba","No",NA,121.980238189524,-33.8613279563546,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"4cb8567d-ca5f-4458-9c28-08a35faab031","a340d541-752e-4d35-a556-3f344b640220",13,16,"None",NA,1991,6330,"Esperance","Male",NA,3,NA,NA,6,"Bo588",NA
"191",164,"a340d541-752e-4d35-a556-3f344b640220","EH","BandyCreekBR","Yes","No","Yes","Yes","2","Yes","2","0",0,"3/12/2022 6:38:03 AM","No",NA,121.931695678581,-33.8342489839457,153,"a340d541-752e-4d35-a556-3f344b640220","Boat",NA,"Demersal","Bait","09:00","13:30",40,6,4,0,"Nannagui, black ass, harlequin","EndOfDay",NA,"80845636-e707-4fcc-909f-115664b2f0c6","No",NA,122.175040761342,-34.0525954927706,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"4cb8567d-ca5f-4458-9c28-08a35faab031","a340d541-752e-4d35-a556-3f344b640220",13,16,"None",NA,1991,6330,"Esperance","Male",NA,3,NA,NA,6,"Bo588",NA
"192",165,"e136992d-e229-462e-bc82-824809d83ed1","EH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,0,"3/12/2022 7:21:11 AM","No",NA,121.931442545012,-33.8337513786091,154,"e136992d-e229-462e-bc82-824809d83ed1","Boat",NA,"Demersal","Bait","10:00","14:00",60,30,15,2,"Queenie, nannagui even, blue grouper","BagLimit",NA,"8ef93329-0cfc-4c74-b076-189db4d89fba","No",NA,121.826431902071,-34.0671418503705,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,"72d14b7b-a06f-4a54-9eaf-bd4d8d66faec","e136992d-e229-462e-bc82-824809d83ed1",13,30,"None",NA,1985,6450,"Esperance","Male",NA,1,NA,NA,4,"35452",NA
"193",166,"0e3ee5cb-185b-4972-a837-d1ca84e6cc12","NSH","BandyCreekBR","Yes","No","Yes","Yes","Refusal","Refusal","Refusal","Refusal",0,"3/9/2022 1:52:21 AM","No","No",121.931255964927,-33.8339949978618,155,"0e3ee5cb-185b-4972-a837-d1ca84e6cc12","Boat",NA,"Trolling","Lure","09:00","10:00",0,2,0,0,"Blue fish tuna","Other",NA,"278bca3c-0914-423e-b5d1-2eec4b84ab9d","No","No",121.871885355586,-33.9266405448699,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,"1a97bcd6-558a-4f9c-9cd1-f7eb202c9bb5","0e3ee5cb-185b-4972-a837-d1ca84e6cc12",5,45,"None",0,1970,0,"Esperance","Male",0,1,0,0,6,"DZ989",NA
"194",167,"c2ca509e-eb8a-4aa6-aae2-2b36289cc47a","NSH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,0,"3/9/2022 3:56:52 AM","No","No",121.931123571221,-33.8337885523713,156,"c2ca509e-eb8a-4aa6-aae2-2b36289cc47a","Boat",NA,"Trolling","Lure","09:30","11:30",0,2,0,0,"Oriental Benito","EndOfDay",NA,"85560f8e-9b36-4fc8-ab98-df760f437ff1","No","No",121.886768843537,-33.9303991269271,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,"9523a867-40ad-4778-b5a0-1142d50b9020","c2ca509e-eb8a-4aa6-aae2-2b36289cc47a",15,40,"None",0,1969,0,"Esperance","Male",0,1,0,0,5,"33261","Bait for fishing competition"
"195",168,"56457d9b-2660-40e3-bd9a-272827d09af5","EH","BandyCreekBR","Yes","No","Yes","No","9","Yes","5","4",1,"3/10/2022 2:30:23 AM","No",NA,121.93140464509,-33.8335472979631,157,"56457d9b-2660-40e3-bd9a-272827d09af5","Boat",NA,"Trolling","Lure","07:00","10:00",15,3,0,0,"Tuna, Benito","EndOfDay",NA,"04169f09-b267-4105-bcfb-3e6ad27e1f48","No",NA,121.997247563951,-33.9413585784669,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,"be1f5b6b-a6d4-453d-aed9-3b5e364773d4","56457d9b-2660-40e3-bd9a-272827d09af5",30,50,"None",NA,1962,6725,"Esperance","Male",NA,1,NA,NA,5,"Ey540",NA
"196",169,"efddb797-1c2e-4cb3-af04-3bc6a29c4c20","EH","BandyCreekBR","Yes","Yes","Yes","Yes","7","Yes","1","0",0,"3/10/2022 2:45:28 AM","No",NA,121.931801685174,-33.8340512067997,158,"efddb797-1c2e-4cb3-af04-3bc6a29c4c20","Boat",NA,"Demersal","Bait","07:00","10:30",32,1,1,0,"Queeny","ActivityChange",NA,"67bf5060-be30-40c0-9125-b48c9c99af3e","No",NA,122.005535041674,-33.9159717859817,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,"b8ba7a40-5fa0-446c-9d67-e86709c5d445","efddb797-1c2e-4cb3-af04-3bc6a29c4c20",2,40,"None",NA,1952,6239,"Esperance","Male",NA,1,NA,NA,5,"Gs185",NA
"197",170,"2e7257f7-9ed2-4623-a625-1fc038e4c219","EH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,0,"3/10/2022 4:14:21 AM",NA,NA,121.931490331792,-33.8336052294085,159,"2e7257f7-9ed2-4623-a625-1fc038e4c219","Boat",NA,"Demersal","Bait","05:00","11:45",6,18,12,0,"Whiting squid","Weather",NA,"e02204a5-d78f-4e3f-961b-61dd22af1dc3","No",NA,122.098536867555,-33.972195097889,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,"19b7548f-891a-4ddb-b10a-57bcd721de88","2e7257f7-9ed2-4623-a625-1fc038e4c219",50,50,"None",NA,1963,6450,"Esperance","Male",NA,NA,NA,NA,3,"Gf594",NA
"198",171,"f71c1a9e-093f-4e6c-9963-4b5e1c8b932d","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,0,"3/10/2022 4:36:16 AM","No","No",121.93051083845,-33.8335722103698,160,"f71c1a9e-093f-4e6c-9963-4b5e1c8b932d","Boat",NA,"Demersal","Bait","08:30","12:15",8,50,50,0,"Herring, sandwhiting","Weather",NA,"abc91af0-8b74-4bec-88b4-6ab979f9bdc1",NA,NA,122.005439957696,-33.8387966754551,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,"9e701892-8230-488c-a7cf-82ba6856c0fd","f71c1a9e-093f-4e6c-9963-4b5e1c8b932d",60,35,"None",NA,1980,6450,"Esperance","Male",NA,1,NA,NA,4,"Ea043",NA
"199",172,"67a38e21-eaa7-49a9-84c7-a6d146f08412","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,0,"3/10/2022 4:41:59 AM","No",NA,121.931296541829,-33.8332696001737,161,"67a38e21-eaa7-49a9-84c7-a6d146f08412","Boat",NA,"Casting","Bait","07:30","12:40",10,34,12,0,"Herring, mackerel","ActivityChange",NA,"d6f31db8-bcb0-458e-81e7-d754d4cec985",NA,NA,121.902619843101,-33.919567259219,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,"ec7759a0-c08e-4ccf-8d58-c4824572ba28","67a38e21-eaa7-49a9-84c7-a6d146f08412",12,30,"None",NA,1969,6450,"Esperance","Male",1,1,NA,NA,5,"Chloe sue",NA
"200",173,"5248bf72-4f16-4e85-8971-bf3d1b1df700","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,0,"3/10/2022 5:27:21 AM","No",NA,121.931481292943,-33.8339995317086,162,"5248bf72-4f16-4e85-8971-bf3d1b1df700","Boat",NA,"Demersal","Bait","09:30","13:00",20,20,10,0,"Herring, whiting","EndOfDay",NA,"077bae4d-b9be-496f-9738-26796dd69b63",NA,NA,121.811523546956,-33.9009529824973,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,"3fc07903-dcf8-4c3b-94ae-74ba5ad0beb1","5248bf72-4f16-4e85-8971-bf3d1b1df700",50,20,"OW",500,1993,6450,"Esperance","Male",NA,NA,NA,NA,7,"Ey824",NA
"201",174,"f25e0634-5d70-419e-a875-9c0ad821d158","EH","BandyCreekBR","Yes","No","Yes","No","7","Yes","3","0",0,"3/10/2022 6:11:32 AM","No",NA,121.931032668002,-33.8338039425638,163,"f25e0634-5d70-419e-a875-9c0ad821d158","Boat",NA,"Demersal","Bait","07:30","13:00",70,20,8,0,"Nanniguie, blackasd","Weather",NA,"72a01567-017b-447c-9d47-5f233fb11f9c",NA,NA,122.047747047554,-34.2401223922515,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,"9f3a61a4-2cea-496b-ac79-39a983526559","f25e0634-5d70-419e-a875-9c0ad821d158",12,30,"None",NA,1984,6121,"Esperance","Male",NA,2,NA,NA,5,"Aj28",NA
"202",175,"26ad0a3e-a8b0-453d-9172-3f1ec0412814","NSH","BandyCreekBR","Yes","No","Yes","No","4","Yes","2","0",6,"3/11/2022 2:02:01 AM","No","No",121.93062003586,-33.8336486951291,164,"26ad0a3e-a8b0-453d-9172-3f1ec0412814","Boat",NA,"Demersal","Both","06:30","09:30",12,30,12,0,"Herring, king George","EndOfDay",NA,"3f3167ac-33cd-4439-8198-ab60175d8552","No","No",121.992795918543,-33.8533366494758,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,"923a926f-ab92-4de3-a7fe-311eac856e88","26ad0a3e-a8b0-453d-9172-3f1ec0412814",20,40,"None",0,1963,6430,"Esperance","Male",0,1,0,0,4,"AT000","Was with local"
"203",176,"7a85d6a7-763b-452c-bc9b-431fa6dcd28d","NSH","BandyCreekBR","Yes","No","Yes","No","10","Yes","5","All",5,"3/11/2022 2:24:24 AM","No","No",121.931340868298,-33.8333664988602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"21b43218-3cde-408c-9f78-b3a19946f6bd","7a85d6a7-763b-452c-bc9b-431fa6dcd28d","Boat",NA,"Beachgoing","06:00",10:15:00,NA,"NaturalSurroundings","EndOfDay",30,10,NA,"No","No",122.004014062744,-33.9499103653181,"NonExtractive",149,"80684004-8c24-4a3a-9de5-547a24136df6","7a85d6a7-763b-452c-bc9b-431fa6dcd28d",20,50,"None",0,1980,6432,"Esperance","Male",0,0,0,0,3,NA,NA
"204",177,"9a205460-edb9-45e7-9836-2b44c6bdd1f0","NSH","BandyCreekBR","Yes","No","No","Refusal","Refusal","Refusal","Refusal","Refusal",0,"3/11/2022 3:03:00 AM","PNTS","PNTS",121.930516402615,-33.8337273325832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",178,"8ec60e3a-1140-4006-9a86-0b62c6eb0413","NSH","BandyCreekBR","Yes","Yes","No","Refusal","Refusal","Refusal","Refusal","Refusal",0,"3/11/2022 3:20:27 AM","No","No",121.930972046992,-33.8337705915468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",179,"269cf01c-6ccb-48e9-b705-21e13819b151","NSH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,0,"3/11/2022 4:30:06 AM","No","Yes",121.931132848123,-33.8337061347652,165,"269cf01c-6ccb-48e9-b705-21e13819b151","Boat",NA,"Demersal","Bait","10:00","11:00",35,0,5,0,"0","Weather",NA,"59fc5d95-5f69-427b-9648-fca99fa4eee3","No","No",121.89278361054,-33.9322241195413,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,"fe1b90a9-3711-4d3b-b68a-ba46a7e625a0","269cf01c-6ccb-48e9-b705-21e13819b151",6,45,"None",0,1969,0,"Esperance","Male",0,2,0,0,6,"A383",NA
"207",180,"c01501e7-f69b-43dc-b803-fb5662b835d4","NSH","BandyCreekBR","Yes","No","Yes","No","4","Yes","2","0",15,"3/11/2022 4:41:24 AM","No","No",121.933996834454,-33.8307302493683,166,"c01501e7-f69b-43dc-b803-fb5662b835d4","Boat",NA,"Demersal","Bait","07:00","11:00",77,30,8,0,"Nanniguie, break sea cod, sweep, queenie","EndOfDay",NA,"50d81933-b181-4cd9-89cc-3a5ae4693604","No","No",121.805748603185,-34.1472639421198,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,"29b7d6d2-8bd7-4211-9f22-48f9dbadbf36","c01501e7-f69b-43dc-b803-fb5662b835d4",15,17,"None",0,1983,6430,"Esperance","Male",0,4,0,0,5,NA,NA
"208",181,"84da0731-8397-436f-8efb-fe5b75bf0dd1","NSH","BandyCreekBR","No","Yes","NE","No",NA,"Yes",NA,NA,0,"3/11/2022 4:50:58 AM","No","No",121.930966085772,-33.833402013253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",182,"90b2efc5-b0a1-4239-a75d-0108d83db123","NSH","BandyCreekBR","Yes","Yes","No","Refusal","Refusal","Refusal","Refusal","Refusal",0,"3/11/2022 4:52:52 AM","No","No",121.930842751575,-33.8334325505151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",183,"d31b2d8e-6618-494a-abd9-5db4bd30a022","NSH","BandyCreekBR","Yes","Yes","No","Refusal","Refusal","Refusal","Refusal","Refusal",0,"3/11/2022 5:02:17 AM","No","No",121.931002848426,-33.8335044619783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",184,"968aa520-fe38-41c7-ab66-ea28c1afb40b","NSH","BandyCreekBR","Yes","No","Yes","No","5","Yes","3","0",7,"3/11/2022 5:08:02 AM","No","No",121.931269389351,-33.8341365483846,167,"968aa520-fe38-41c7-ab66-ea28c1afb40b","Boat",NA,"Demersal","Bait","09:20","11:50",50,2,2,0,"Queen snapper,  reaksea cod","Other","Ran out bait,","699f4509-1b14-4fa1-9759-21ef31faa1e2","No","No",122.257656036838,-34.1516268580277,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,"b731c8dc-afc6-4312-b1b7-8be94f708afb","968aa520-fe38-41c7-ab66-ea28c1afb40b",100,36,"None",0,1980,6233,"Esperance","Male",0,1,0,0,4,"DS104",NA
"212",185,"fd6d4685-2c6e-4c91-81d8-eeb784e45e49","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"No",NA,NA,0,"3/12/2022 3:02:14 AM","No","No",121.893858829256,-33.8646587575603,168,"fd6d4685-2c6e-4c91-81d8-eeb784e45e49","Boat",NA,"Demersal","Bait","08:00","10:50",6,8,4,0,"Herring","ActivityChange",NA,"088225f8-af90-4c24-8715-13ce4ea06f1b","No","No",121.903504495908,-33.862087943982,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,"cd377774-3631-4a1a-8afb-cc994daded9e","fd6d4685-2c6e-4c91-81d8-eeb784e45e49",8,30,"OW",3,1973,0,"Esperance","Male",0,0,0,1,3,"EA530",NA
"213",186,"64d588d0-a5fe-4ca2-a913-6d7347287dbb","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,0,"3/12/2022 3:12:07 AM","No","No",121.892256337198,-33.86587329208,169,"64d588d0-a5fe-4ca2-a913-6d7347287dbb","Boat",NA,"Diving",NA,"09:45","10:33",16,2,0,0,"Harlequin and blue grouper spearing, 3 green lip","Weather",NA,"080d48c0-8966-488a-b5cd-18cfd8622e89","Conditions","No",121.883431075844,-33.9236084876257,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,"0567d626-6ec7-4f14-944e-22d27b1113d7","64d588d0-a5fe-4ca2-a913-6d7347287dbb",15,8,"OW",150,1973,0,"Esperance","Male",0,1,0,0,5,"58565",NA
"214",187,"8d7de1f4-dd3a-44e4-9829-416427ac0bb7","NSH","EsperanceBR","Yes","No","Yes","Yes","4","Yes","2","2",0,"3/12/2022 3:56:30 AM","No","No",121.894150693689,-33.8653268523316,170,"8d7de1f4-dd3a-44e4-9829-416427ac0bb7","Boat",NA,"Demersal","Bait","08:00","11:00",42,3,3,0,", breaksea cod, black drummer","Weather",NA,"652e66bb-724d-4dab-be69-a2eb9a6541d8","No","No",121.795694221045,-33.9136346385971,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,"cfc45daa-42f6-4d5b-8711-39cf0f172739","8d7de1f4-dd3a-44e4-9829-416427ac0bb7",0,30,"None",0,1981,6430,"Esperance","Male",0,1,0,0,4,"Bb822",NA
"215",188,"da74b573-68da-4ea1-88e4-4bdd2169a8c8","NSH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,0,"3/12/2022 4:05:28 AM","No","No",121.893978501022,-33.8650950392916,171,"da74b573-68da-4ea1-88e4-4bdd2169a8c8","Boat",NA,"Demersal","Bait","07:00","11:30",45,4,4,0,"Queenie,","ActivityChange",NA,"4ffc46b0-927a-4937-84ae-425485c8512e","No","No",122.010224230389,-33.9519851171443,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,"748f38cb-b8dc-4565-86ea-16e7b1efd541","da74b573-68da-4ea1-88e4-4bdd2169a8c8",20,40,"None",0,1974,0,"Esperance","Male",1,0,0,0,4,"BJ460",NA
"216",189,"a116b566-61ca-40bd-b010-3e554b487803","NSH","EsperanceBR","No","No","NE","Refusal","Refusal","Refusal","Refusal","Refusal",0,"3/12/2022 4:53:05 AM","No","No",121.894137555828,-33.8651294492193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",190,"0de21cfa-1216-4ec0-bbff-693203c681da","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"No",NA,NA,0,"3/12/2022 5:13:26 AM","No","No",121.893922700371,-33.8657026826667,172,"0de21cfa-1216-4ec0-bbff-693203c681da","Boat",NA,"Diving",NA,"10:00","10:40",25,1,0,0,"Cuttlefish","Other","No air","b1715214-4f24-45ff-9311-3c9d06ab16ce","No","No",121.990862520372,-33.9148832303719,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,"bbc78425-5ccb-44ca-8c6f-62512c563d18","0de21cfa-1216-4ec0-bbff-693203c681da",6,30,"OW",50,1980,0,"Esperance","Male",0,3,0,0,4,"72041",NA
"218",190,"0de21cfa-1216-4ec0-bbff-693203c681da","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"No",NA,NA,0,"3/12/2022 5:13:26 AM","No","No",121.893922700371,-33.8657026826667,173,"0de21cfa-1216-4ec0-bbff-693203c681da","Boat",NA,"Diving",NA,"11:30","12:30",30,2,0,0,"Green grouper, nanniguie","Other","No air","7edc201e-a577-44ea-8ef3-172fcec4f986","No","No",121.904966813952,-33.9278476280214,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,"bbc78425-5ccb-44ca-8c6f-62512c563d18","0de21cfa-1216-4ec0-bbff-693203c681da",6,30,"OW",50,1980,0,"Esperance","Male",0,3,0,0,4,"72041",NA
"219",190,"0de21cfa-1216-4ec0-bbff-693203c681da","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"No",NA,NA,0,"3/12/2022 5:13:26 AM","No","No",121.893922700371,-33.8657026826667,174,"0de21cfa-1216-4ec0-bbff-693203c681da","Boat",NA,"Diving",NA,"12:30","12:50",12,12,0,0,"Queenie, abalone","Other","No air","3c107d99-a69d-4b1a-851b-fd652d26c2c5","No","No",121.880003244857,-33.9262917899486,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,"bbc78425-5ccb-44ca-8c6f-62512c563d18","0de21cfa-1216-4ec0-bbff-693203c681da",6,30,"OW",50,1980,0,"Esperance","Male",0,3,0,0,4,"72041",NA
