"","mGlobID","# Interviewer","# Site","Screen: 18+","Screen: Have you done this survey recently?","Agreement to participate","Are you/have you been a resident, got a holiday home here or been here over 3 months?","If here for less than 3 months, how many DAYS will you be in the area in total on this trip?","While you are on your trip, do you have access to a motorised boat/jetski (private/rental)?","If YES, how many DAYS out of your trip will you be going out on a boat in total?","How many DAYS of your trip will you be doing coastal shore based activities in total?","Excluding this trip, how many times have you been to the area in the last 12 month?","created_date.x","Are you of Aboriginal or Torres Strait Islander origin?","Are you a Traditional Owner of the region?","mLong","mLat","exGUID","# Is this a boat based or shore based activity?","If RECALL, what date did they go fishing?","What type of fishing did you do?","Did you use bait or lure?","What time did you START fishing at this site?","What time did you STOP fishing at this site?","What was your maximum hook depth (m) at this site?","Number of fish kept undamaged at this site?","How many fish did you release at this site?","How many shark bite offs did you get at this site?","What species of fish did you keep?","Why did you leave this site?","Comments.x","exGlobID","created_date.y","Did anything detract from your experience at this site?.x","If of Aboriginal or Torres Strait Islander origin, was this activity undertaken for a customary purpose?","exLong","exLat","exActivityType","nexGlobID","nexGUID","# Is this a boat-based or shore-based activity?","If RECALL, what date did they participant do the activity?","What activity did you do?","What time did you START the activity?","What time did you STOP the activity?","If DIVING, what was your maximum depth (m)?","Why did you CHOOSE this site?","Why did you LEAVE this site?","How many DAYS have you done this activity in the last 12 months?","How many YEARS have you been doing this activity?","Comments.y","created_date.x.x","Did anything detract from your experience at this site?.y","If of Aboriginal or Torres Strait Islander origin, was this activity undertaken from a customary purpose?","nexLong","nexLat","nexActivityType","OBJECTID","aGUID","How many days have you fished in the last 12 months?","How many years have you been fishing for?","Are you a scuba diver? If so, what is your certification?","If SCUBA DIVER, how many dives have you done?","What year were you born?","What is your postcode?","If VISITOR, where are you staying?","# Female or Male","# Number of females in party (excluding participant)","# Number of males in party (excluding participant)","# Number of girls in party","# Number of boys in party","# Boat Length (m)","# Boat number","Comments","created_date.y.y"
"21","8EF85227-8AA8-41EC-B017-40CF8C1516CD","EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","23/1/22",NA,NA,121.8942866,-33.86636054,"8EF85227-8AA8-41EC-B017-40CF8C1516CD","Boat","23/1/22","Casting","Bait","4:30","12:30",40,7,10,0,"Harlequin, rake sea cod, nanniguie","Weather",NA,"BE132FA8-156D-4C62-B11A-F4E2E23128C4","23/1/22",NA,NA,122.009084,-33.97452386,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"8EF85227-8AA8-41EC-B017-40CF8C1516CD",75,20,"None",NA,1999,6450,"Esperance","Male",NA,1,NA,NA,4,"AV079",NA,"23/1/22 5:16"
"22","19A48624-5245-4551-8986-93D502475C94","EH","BandyCreekBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,"0","23/1/22",NA,NA,121.9312607,-33.83318564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","67E773DE-6974-4CA1-8978-1746450746A7","EH","BandyCreekBR","Yes","No","No","Yes",NA,"Yes",NA,NA,"0","23/1/22",NA,NA,121.9313656,-33.83367948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","F9B6A339-87AD-48C7-98A5-77FFD4A07E77","EH","BandyCreekBR","Yes","No","No","Yes",NA,"Yes",NA,NA,"0","23/1/22",NA,NA,121.930806,-33.83399902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","27D42D98-C39D-4243-B705-15F8EE4F34F9","NSH","BandyCreekBR","Yes","No","Yes","No","7","Yes","2","4","0","20/1/22",NA,NA,121.9312743,-33.83285379,"27D42D98-C39D-4243-B705-15F8EE4F34F9","Boat",NA,"Demersal","Bait","6:15","7:15",20,0,2,0,"0","Explore",NA,"ED66FD40-BC30-4CAA-99E5-BEF2038E73FE","20/1/22",NA,NA,121.9961813,-33.85291861,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,"27D42D98-C39D-4243-B705-15F8EE4F34F9",12,20,"None",0,1975,6237,"PinkLake","Female",0,1,0,4,4,"D1507","Flat rock - 2km off Wyllie point","20/1/22 3:21"
"26","27D42D98-C39D-4243-B705-15F8EE4F34F9","NSH","BandyCreekBR","Yes","No","Yes","No","7","Yes","2","4","0","20/1/22",NA,NA,121.9312743,-33.83285379,"27D42D98-C39D-4243-B705-15F8EE4F34F9","Boat",NA,"Demersal","Bait","7:30","8:00",30,0,0,0,NA,"Weather",NA,"8DFC06D6-738B-4067-99C3-6B2F4DFA736D","20/1/22",NA,NA,121.9879837,-33.89986335,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,"27D42D98-C39D-4243-B705-15F8EE4F34F9",12,20,"None",0,1975,6237,"PinkLake","Female",0,1,0,4,4,"D1507","Flat rock - 2km off Wyllie point","20/1/22 3:21"
"27","27D42D98-C39D-4243-B705-15F8EE4F34F9","NSH","BandyCreekBR","Yes","No","Yes","No","7","Yes","2","4","0","20/1/22",NA,NA,121.9312743,-33.83285379,"27D42D98-C39D-4243-B705-15F8EE4F34F9","Boat","20/1/22","Demersal","Bait","8:15","11:00",20,1,7,0,"Herring","Weather",NA,"AD533387-2899-46F5-AAB5-F3AE5259F33C","20/1/22",NA,NA,121.987162,-33.85351972,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,"27D42D98-C39D-4243-B705-15F8EE4F34F9",12,20,"None",0,1975,6237,"PinkLake","Female",0,1,0,4,4,"D1507","Flat rock - 2km off Wyllie point","20/1/22 3:21"
"28","F11653EC-00B4-43A0-9CCC-17F9C2078A2F","NSH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","20/1/22",NA,NA,121.9314099,-33.83302671,"F11653EC-00B4-43A0-9CCC-17F9C2078A2F","Boat",NA,"Demersal","Bait","5:00","10:30",20,24,24,0,"School whiting","Weather",NA,"0254BD9D-9346-4203-8B3D-418DADCD12B7","20/1/22",NA,NA,122.0889533,-33.97366272,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"F11653EC-00B4-43A0-9CCC-17F9C2078A2F",50,55,"None",0,1963,0,"Esperance","Female",0,0,0,0,6,"GF954",NA,"20/1/22 3:35"
"29","F8C7B042-F471-4389-B8E4-020F1BE4CE9D","NSH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","20/1/22",NA,NA,121.9315546,-33.83302551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A98FACD1-7214-4D24-9B83-42E73619AC94","F8C7B042-F471-4389-B8E4-020F1BE4CE9D","Boat",NA,"Diving","6:30","7:00",50,"Other","Other",125,20,"Shell diving x commercial but for fun today","20/1/22",NA,NA,121.7661908,-33.92549018,"NonExtractive",19,"F8C7B042-F471-4389-B8E4-020F1BE4CE9D",30,30,"I",550,1985,0,"Esperance","Male",0,0,0,0,8,"Dm262","Wasn’t an instructor but very experience commercial tech diver with over 5000 dives","20/1/22 4:18"
"30","88780BB7-D3CD-474A-8A17-F5540F5EFF05","NSH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","20/1/22",NA,NA,121.9316332,-33.83318872,"88780BB7-D3CD-474A-8A17-F5540F5EFF05","Boat",NA,"Squidding","Lure","10:00","12:00",30,1,0,0,"Nannygui - sweet lips emp","Weather","Jigging","254536E0-B1C7-4168-AA01-A1CE39C83286","20/1/22",NA,NA,122.031923,-33.96890021,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"88780BB7-D3CD-474A-8A17-F5540F5EFF05",30,30,"None",0,1961,0,"Esperance","Male",0,0,0,0,5,"GQ273","MP is a good thing we can’t keep raping and pillaging the ocean, as a red fisher we go out for enjoyment. We’ve been told we will be consider so just have to hope that’s true.","20/1/22 4:32"
"31","5598B27D-78B7-4155-8248-6EA143F2D96E","EH","EsperanceBR","Yes","No","Yes","No","4","Yes","1","0","1","20/1/22",NA,NA,121.8942138,-33.86448858,"5598B27D-78B7-4155-8248-6EA143F2D96E","Boat","20/1/20","Demersal","Both","8:30","12:00",30,6,10,0,"Nannygai (sweet lip emp), harlequin, swallow","Weather",NA,"B08E8275-9AD9-4DD7-A8EE-8E618359C8F5","20/1/22",NA,NA,121.9079748,-33.92482492,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"5598B27D-78B7-4155-8248-6EA143F2D96E",30,30,"OW",200,1980,6171,"Castletown","Male",NA,1,NA,1,4,"Bt632",NA,"20/1/22 5:05"
"32","16A592B9-B766-4033-9B88-4B4D26CC2052","NSH","BandyCreekBR","Yes","No","Yes","No","10","Yes","2","8","1","21/1/22",NA,NA,121.9312591,-33.83315655,"16A592B9-B766-4033-9B88-4B4D26CC2052","Boat",NA,"Demersal","Bait","5:30","7:00",49,2,1,0,"Break sea cod","Explore",NA,"B3CCCF23-F2DE-49B7-9E86-B108D6640A4C","21/1/22",NA,NA,122.0223628,-33.87319646,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"16A592B9-B766-4033-9B88-4B4D26CC2052",6,40,"OW",6,1979,6280,"Esperance","Male",0,0,0,0,4,"GJ987",NA,"21/1/22 1:03"
"33","16A592B9-B766-4033-9B88-4B4D26CC2052","NSH","BandyCreekBR","Yes","No","Yes","No","10","Yes","2","8","1","21/1/22",NA,NA,121.9312591,-33.83315655,"16A592B9-B766-4033-9B88-4B4D26CC2052","Boat",NA,"Demersal","Bait","7:30","8:30",40,2,2,0,"Harelequin","Necessity",NA,"E6B0747D-873A-4FE9-8B1A-32A4D04D7D2B","21/1/22",NA,NA,121.8940398,-33.92710788,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"16A592B9-B766-4033-9B88-4B4D26CC2052",6,40,"OW",6,1979,6280,"Esperance","Male",0,0,0,0,4,"GJ987",NA,"21/1/22 1:03"
"34","BB2D0CA0-D8BA-4F21-866F-56AC5BFFAF8C","NSH","BandyCreekBR","Yes","No","Yes","No","7","Yes","3","3","0","21/1/22",NA,NA,121.9313786,-33.83305092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"493B6CDF-8076-4B97-8990-E78A945EBD0C","BB2D0CA0-D8BA-4F21-866F-56AC5BFFAF8C","Boat",NA,"TowSport","9:00","11:00",0,"Access","Weather",1,0,NA,"21/1/22",NA,NA,121.9102295,-33.84561529,"NonExtractive",23,"BB2D0CA0-D8BA-4F21-866F-56AC5BFFAF8C",12,30,"None",0,1987,6069,"Esperance","Female",0,1,2,2,5,"49621/Pegasus",NA,"21/1/22 3:13"
"35","501E1D61-2B4A-4DE3-A678-D2B49F194587","NSH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","21/1/22",NA,NA,121.9315204,-33.8330535,"501E1D61-2B4A-4DE3-A678-D2B49F194587","Boat",NA,"Cray","Bait","9:45","11:00",18,0,0,0,NA,"Weather","Cray pot","2CF3E640-1435-43AD-A8AF-4F372240AD47","21/1/22",NA,NA,121.9860512,-33.92350378,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"501E1D61-2B4A-4DE3-A678-D2B49F194587",20,10,"None",0,1992,0,"Esperance","Female",0,1,0,0,3,"42950",NA,"21/1/22 3:18"
"36","C06C5453-0167-4963-A346-01E85FCC898F","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","21/1/22",NA,NA,121.8939746,-33.86552538,"C06C5453-0167-4963-A346-01E85FCC898F","Boat",NA,"Demersal","Bait","6:30","8:00",4,2,1,0,"King George whiting","LowCatch",NA,"71143F29-D40A-4676-A2EA-F99B4A14455B","21/1/22",NA,NA,121.9051399,-33.86432369,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"C06C5453-0167-4963-A346-01E85FCC898F",50,45,"None",0,1969,0,"Esperance","Male",1,1,0,0,3,"BA299",NA,"22/1/22 0:00"
"37","B2F19E9F-6083-46DC-9427-D3481F8723E0","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","22/1/22",NA,NA,121.8939746,-33.86552538,"B2F19E9F-6083-46DC-9427-D3481F8723E0","Boat",NA,"Demersal","Bait","6:00","7:30",30,10,7,0,"Whiting and herring","Necessity",NA,"E78136FB-1806-41ED-8CB4-D294130A21B5","22/1/22",NA,NA,121.8148592,-33.89892013,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,"B2F19E9F-6083-46DC-9427-D3481F8723E0",20,30,"None",0,1983,0,"Esperance","Male",1,0,0,0,3,"BT630",NA,"22/1/22 0:12"
"38","974D0FAF-1D97-467D-8888-96856BC06FA8","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","22/1/22",NA,NA,121.8939746,-33.86552538,"974D0FAF-1D97-467D-8888-96856BC06FA8","Boat",NA,"Trolling","Lure","7:00","8:00",0,0,0,0,NA,"LowCatch",NA,"85104A24-1A43-44FC-BF2C-864E054A890F","22/1/22",NA,NA,121.9140674,-33.89309347,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"974D0FAF-1D97-467D-8888-96856BC06FA8",10,20,"None",0,1989,0,"Esperance","Male",0,0,0,0,3,"DX354",NA,"22/1/22 0:25"
"39","E876EE75-BF58-472F-B8DF-23CE1B733239","NSH","EsperanceBR","Yes","No","No","Yes",NA,"Yes",NA,NA,"0","22/1/22",NA,NA,121.8939746,-33.86552538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","09ABA671-9AAF-4D6D-AF23-CFCBC3DF4BB7","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","22/1/22",NA,NA,121.8940156,-33.8638078,"09ABA671-9AAF-4D6D-AF23-CFCBC3DF4BB7","Boat",NA,"Demersal","Bait","9:00","10:30",24,2,5,0,"Harlequin, sweep","Weather",NA,"682982A1-376D-4AC5-AF45-90ADA3699609","22/1/22",NA,NA,121.9810843,-33.91922569,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"09ABA671-9AAF-4D6D-AF23-CFCBC3DF4BB7",50,26,"None",0,1970,0,"Esperance","Female",0,2,0,0,4,"86310",NA,"22/1/22 2:54"
"41","DD9A53F2-5E50-4595-B520-1EEE6DBBA0E5","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","22/1/22",NA,NA,121.8942138,-33.86448858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7B888068-5D31-4CFB-926F-C9BCE38FF834","DD9A53F2-5E50-4595-B520-1EEE6DBBA0E5","Boat",NA,"Other","11:00","11:30",0,"Access","EndOfDay",0,0,"Going on a multi day trip to middle island tomorrow so took the boat out to check everything was functioning properly","22/1/22",NA,NA,121.9244356,-33.86728738,"NonExtractive",29,"DD9A53F2-5E50-4595-B520-1EEE6DBBA0E5",4,40,"None",0,1977,0,"Esperance","Male",0,0,0,0,3,"BW453",NA,"22/1/22 3:48"
"42","C3CC11AE-3809-4500-8943-37881670135A","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","22/1/22",NA,NA,121.8939272,-33.86433855,"C3CC11AE-3809-4500-8943-37881670135A","Boat",NA,"Demersal","Bait","9:00","11:40",25,8,20,0,"Herring","EndOfDay",NA,"C71AA26F-E22C-47A6-92C5-0BEE73C44491","22/1/22",NA,NA,121.9021188,-33.91576255,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"C3CC11AE-3809-4500-8943-37881670135A",20,40,"None",0,1966,6429,"Esperance","Female",0,1,0,0,6,NA,"From Kalgoorlie - have 2 holiday homes here. Fishing avidity depends how often they get down here in a year","22/1/22 3:56"
"43","046D21A2-3A21-47CE-851F-31C1F0F59EE4","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","22/1/22",NA,NA,121.8941462,-33.86453464,"046D21A2-3A21-47CE-851F-31C1F0F59EE4","Boat",NA,"Demersal","Bait","6:00","11:00",40,8,6,0,"Break sea cod, blue grouper","EndOfDay",NA,"875C00C5-6F18-4E5B-A669-E99E26AA60B2","22/1/22",NA,NA,121.9815075,-34.0230489,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,"046D21A2-3A21-47CE-851F-31C1F0F59EE4",10,40,"None",0,1974,0,"Esperance","Male",0,3,0,0,6,"BJ468",NA,"22/1/22 4:06"
"44","42027B7B-D2BB-46EE-BA54-05FB2D203A52","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","22/1/22",NA,NA,121.8939836,-33.86548919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"033F8C01-7F12-46C9-AACF-60871B1329B8","42027B7B-D2BB-46EE-BA54-05FB2D203A52","Boat",NA,"Other","10:00","12:15",0,"Megafauna","EndOfDay",50,4,"Jet skiing, tried to find dolphins - put point in middle of transect, went from boat ramp to twilight and back","22/1/22",NA,NA,121.8401068,-33.90074287,"NonExtractive",32,"42027B7B-D2BB-46EE-BA54-05FB2D203A52",1,20,"None",0,1994,0,"Esperance","Male",1,0,0,0,2,"Er673","JetSki","22/1/22 4:24"
"45","3AB81EEC-BDEB-41FE-8372-C88300E0E048","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","22/1/22",NA,NA,121.8942435,-33.86456572,"3AB81EEC-BDEB-41FE-8372-C88300E0E048","Boat",NA,"Squidding","Lure","7:00","12:30",30,5,0,0,"Squid, snook, yellowtail scad","Weather",NA,"EA0007B0-5B1B-4CFA-9531-62C49A2B7074","22/1/22",NA,NA,121.9300484,-33.86325404,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,"3AB81EEC-BDEB-41FE-8372-C88300E0E048",26,40,"None",0,1960,0,"Esperance","Male",0,0,0,2,4,"DP921",NA,"22/1/22 4:48"
"46","D0591308-4E94-42F8-BAEA-12B0C6402E42","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","22/1/22",NA,NA,121.8942124,-33.86456969,"D0591308-4E94-42F8-BAEA-12B0C6402E42","Boat",NA,"Demersal","Bait","11:00","11:30",0,0,1,0,NA,"LowCatch","Don’t know depth","F10B7293-56EF-45E1-92AB-E8FE67DF16C0","22/1/22",NA,NA,121.9124051,-33.85796197,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,"D0591308-4E94-42F8-BAEA-12B0C6402E42",10,15,"None",0,1991,0,"Esperance","Female",0,1,0,0,4,"AQ064",NA,"22/1/22 5:11"
"47","D0591308-4E94-42F8-BAEA-12B0C6402E42","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","22/1/22",NA,NA,121.8942124,-33.86456969,"D0591308-4E94-42F8-BAEA-12B0C6402E42","Boat",NA,"Demersal","Bait","12:00","12:40",0,0,0,0,NA,"Weather","Don’t know depth","FAF35DFD-CE2B-4823-8257-92CB78CFADE7","22/1/22",NA,NA,121.9021789,-33.86936355,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,"D0591308-4E94-42F8-BAEA-12B0C6402E42",10,15,"None",0,1991,0,"Esperance","Female",0,1,0,0,4,"AQ064",NA,"22/1/22 5:11"
"48","6471CE97-77B6-4B12-8BEC-2F677699CE16","NSH","LuckyBay","Yes","No","Yes","No","10","Yes","5","10","0","23/1/22",NA,NA,122.2213127,-33.99216712,"6471CE97-77B6-4B12-8BEC-2F677699CE16","Boat","23/1/22","Squidding","Lure","8:00","8:15",3,0,0,0,NA,"LowCatch",NA,"B1F4B450-85E5-4E7D-97CF-CD552F39BF17","23/1/22",NA,NA,122.227993,-33.99204715,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"6471CE97-77B6-4B12-8BEC-2F677699CE16",20,30,"None",0,1979,6230,"LuckyBay","Male",0,0,0,1,3,"AR059",NA,"23/1/22 2:41"
"49","6471CE97-77B6-4B12-8BEC-2F677699CE16","NSH","LuckyBay","Yes","No","Yes","No","10","Yes","5","10","0","23/1/22",NA,NA,122.2213127,-33.99216712,"6471CE97-77B6-4B12-8BEC-2F677699CE16","Boat",NA,"Demersal","Bait","8:15","10:15",30,1,10,0,"Break sea cod","EndOfDay",NA,"18D653C7-3504-4922-96F6-17E21FB02BAE","23/1/22",NA,NA,122.2249494,-34.00010589,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"6471CE97-77B6-4B12-8BEC-2F677699CE16",20,30,"None",0,1979,6230,"LuckyBay","Male",0,0,0,1,3,"AR059",NA,"23/1/22 2:41"
"50","E18FFBD2-E2D8-43E7-99D0-9F27A0FAFB65","NSH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","23/1/22",NA,NA,121.9313538,-33.83334531,"E18FFBD2-E2D8-43E7-99D0-9F27A0FAFB65","Boat",NA,"Demersal","Bait","6:30","10:30",40,9,1,0,"Break sea cod, nannygui, harlequin, queenside,","EndOfDay",NA,"3CAE9F6A-07CB-427B-8930-6C61857800AB","23/1/22",NA,NA,122.0081382,-34.04326231,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"E18FFBD2-E2D8-43E7-99D0-9F27A0FAFB65",26,3,"None",0,1987,0,"Esperance","Male",0,3,0,0,7,"DZ982",NA,"23/1/22 4:15"
"51","0BF88168-0B51-4C04-A5DF-1DE4806B8999","NSH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","23/1/22",NA,NA,121.9315478,-33.8328049,"0BF88168-0B51-4C04-A5DF-1DE4806B8999","Boat",NA,"Demersal","Bait","5:30","11:00",70,9,10,0,"Breaks sea, nannagi, blue grouper","Weather",NA,"C70376F9-3D98-4526-A731-CC2B2F09E2AB","23/1/22",NA,NA,121.997422,-34.08619232,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,"0BF88168-0B51-4C04-A5DF-1DE4806B8999",5,30,"None",0,1954,0,"Esperance","Female",0,2,0,0,6,"Gg053",NA,"23/1/22 4:28"
"52","DB2D8DC4-07FE-4482-BFE9-135B73BAF206","NSH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","23/1/22",NA,NA,121.9313538,-33.83334531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8D859DD0-10EF-4AD8-8113-05225194D288","DB2D8DC4-07FE-4482-BFE9-135B73BAF206","Boat",NA,"Diving","7:00","9:00",50,"Other","Weather",125,20,"She’ll diving - got 3 shells","23/1/22",NA,NA,121.8025162,-33.98069566,"NonExtractive",38,"DB2D8DC4-07FE-4482-BFE9-135B73BAF206",125,20,"I",500,1985,0,"Esperance","Male",0,0,0,0,7,"Dm262",NA,"23/1/22 4:35"
"53","F25D9CF6-3F24-4F14-BBCD-2DBCCE33B748","NSH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","23/1/22",NA,NA,121.9313784,-33.83339478,"F25D9CF6-3F24-4F14-BBCD-2DBCCE33B748","Boat",NA,"Demersal","Both","9:30","10:00",42,3,1,0,"Queen snapper, western blue devil, break sea cod","EndOfDay",NA,"2B168B5F-0A58-447F-8CEA-EE54C0B33BBF","23/1/22",NA,NA,121.9640163,-34.0295265,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,"F25D9CF6-3F24-4F14-BBCD-2DBCCE33B748",12,21,"None",0,1994,0,"Esperance","Male",0,0,0,1,6,"E1686","Concerned about MP, part of fishing club, weather stops us fishing so we can deplete stocks, should manage using bag limits","23/1/22 4:57"
"54","D094761C-9806-4A93-97C8-9FCC54E38122","NSH","BandyCreekBR","Yes","Yes","No","No",NA,"Yes",NA,NA,"0","23/1/22",NA,NA,121.9314684,-33.83352642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","A8FAD5C3-1E10-4509-A0C6-CDFA3CDB488D","EH","BandyCreekBR","Yes","No","Yes","Yes","7","Yes","4","7","3","24/1/22",NA,NA,121.9308513,-33.83329136,"A8FAD5C3-1E10-4509-A0C6-CDFA3CDB488D","Boat","23/1/22","Casting","Bait","5:00","12:00",35,6,7,0,"Black ass, harlequin, wolf cod","Weather",NA,"113713CA-D1EB-47CC-82FB-C7F1734CBB62","24/1/22",NA,NA,122.5964673,-33.92508789,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,"A8FAD5C3-1E10-4509-A0C6-CDFA3CDB488D",6,20,"None",NA,1957,6407,"DukeOrleans","Male",NA,NA,NA,NA,3,"EU550",NA,"24/1/22 1:42"
