"","mObjID","nDate","Boat_ramp_location","Interviewer_name","Day_type","Competition_noncompetition","Number_boats_interviewed_that_day","mGUID","mGlobID","CreationDate.x","Creator.x","EditDate.x","Editor.x","REQUIRED..Interviewer","REQUIRED..Boat.ramp.transect.name","Site","SCREEN..18.","SCREEN..have.we.interviewed.you.in.the.last.2.weeks.","REQUIRED..Agreement.to.Participate","How.many.days.are.you.in.the.area.","If.OTHER....days.in.area","Do.you.have.access.to.a.motorised.boat.while.you.re.here.","If.YES....days.you.intend.to.spend.on.boat.","If.OTHER....days.on.private.boat.","X..days.you.intend.to.be.engaged.in.shore.based.activities.","If.OTHER....days.on.shore.","X..separate.times.in.area.in.last.12.months.","If.OTHER....times.in.last.12.months","X..separate.times.in.area.in.2019.","If.OTHER....times.in.area.in.2019","Would.you.be.elsewhere.if.it.weren.t.for.travel.restrictions.","Comments_meta","x.x","y.x","uObjID","What_time_did_lines_enter_the_water","What_time_did_lines_leave_the_water","What_fishing_method_was_used","What_type_of_bait_or_lure_was_used","Was_berleying_used","What_was_the_maximum_depth_of_hooks","What_was_the_minimum_depth_of_hooks","Why_did_you_choose_to_fish_at_that_site","How_many_fish_did_you_catch_including_those_kept_and_those_returned","What_species_of_fish_did_you_catch","Did_you_experience_shark_bite_offs","If_yes_how_many_fish_did_you_lose","Were_these_fish_lost_completely_or_was_part_of_the_fish_.e.g.head._retrieved","How_many_sharks_were_hooked","If_you_suffered_depredation_what_was_the_cost_of_the_gear_that_you_lost_today","Boat_name_or_number","Boat_length","Time_of_interview","Full_completion_or_partial_or_refusal","If_partial_or_refusal_why","uGUID","uGlobID","Comments","CreationDate.y","Creator.y","EditDate.y","Editor.y","EXTRACTIVE.SURVEY","If.RECALL..date","What.type.of.fishing.did.you.do.at.this.site.","If.OTHER..fishing.type","Did.you.use.a.bait.or.lure.","What.time.did.you..if.spearfishing...your.lines.get.in.the.water.","What.time.did.you..if.spearfishing..your.lines.get.out.the.water..","Max.depth.of.hook.at.this.site..m..","X..fish.you.kept.undamaged.at.this.site.","If.OTHER....kept.undamaged","X..released.undamaged.at.this.site.","If.OTHER....released.undamaged","X..depredated","If.OTHER....depredated","What.species.did.you.catch.","Why.did.you.leave.this.site.","If.OTHER..why.did.you.leave.this.site.","NON_EXTRACTIVE.SURVEY","If.RECALL..date.1","What.activity.did.you.do.","If.OTHER..activity","What.time.did.you.start.the.activity.","What.time.did.you.end.the.activity.","If.DIVING..max.depth.","Why.did.you.choose.this.site.","If.OTHER..why.this.site","Why.did.you.leave.this.site..1","If.OTHER..why.did.you.leave.this.site..1","Comments_use","Site.Type","x.y","y.y","aObjID","Have_you_been_interviewed_about_shark_bite_offs_before","How_many_times_have_you_fished_from_this_boat_ramp_before","How_many_days_have_you_fished_from_a_boat_this_year","How_many_years_have_you_been_fishing_for","Home_postcode","What_is_your_income_before_tax","aGUID","aGlobID","CreationDate","Creator","EditDate","Editor","X..times.fished.in.last.12.months.","X..times.doing.NEX.last.12.months..","X..years.fishing.","X..years.doing.NEX.","Are.you.a.diver..If.so..what.is.your.certification.","If.DIVING....dives.","What.year.were.you.born.","Home.postcode","If.VISITOR..where.are.you.staying.","If.OTHER..where.are.you.staying","FINISH.SURVEY....Comments","Male.or.Female","Describe.party","Boat.length","Boat.Type","Boat.name.or.number","Number.of.Males","Number.of.boys","Number.of.Females","Number.of.girls"
"1052",871,"9/22/2021 8:05:03 AM",NA,NA,NA,NA,NA,NA,"605292a3-d999-4943-a0e3-0c9df452e2da",2021-09-22 08:08:02,"Harrison.Carmody_UWA","9/22/2021 8:08:02 AM","Harrison.Carmody_UWA","Alex","Exmouth",NA,"Yes","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.140568642161,-21.9558013216057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053",872,"9/22/2021 8:32:43 AM",NA,NA,NA,NA,NA,NA,"69db2994-300c-4d08-a11c-6b5cea3a1655",2021-09-22 08:33:13,"Harrison.Carmody_UWA","9/22/2021 8:33:13 AM","Harrison.Carmody_UWA","Alex","Exmouth",NA,"Yes",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.138892447824,-21.9548889921121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054",873,"9/22/2021 8:50:20 AM",NA,NA,NA,NA,NA,NA,"16b2386a-ac7d-46ca-afdc-1e550db814dc",2021-09-22 08:50:24,"Harrison.Carmody_UWA","9/22/2021 8:50:24 AM","Harrison.Carmody_UWA","Alex","Exmouth",NA,"Yes",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.13882263615,-21.9546969700595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055",874,"9/22/2021 8:55:14 AM",NA,NA,NA,NA,NA,NA,"724a4816-1d9a-4d4a-83ac-60aa90be9a07",2021-09-22 08:57:20,"Harrison.Carmody_UWA","9/22/2021 9:03:54 AM","Harrison.Carmody_UWA","Alex","Exmouth",NA,"Yes",NA,"Yes","Other","49","Yes","16",NA,"All",NA,1,NA,1,NA,"Yes",NA,114.138631392911,-21.954780501084,1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"724a4816-1d9a-4d4a-83ac-60aa90be9a07","89199e29-143e-47e8-98bf-8bbc8014a456",NA,2021-09-22 08:58:52,"Harrison.Carmody_UWA","9/22/2021 9:02:30 AM","Harrison.Carmody_UWA",NA,NA,"Spearing",NA,NA,"13:00","14:30",NA,3,NA,NA,NA,NA,NA,"Coral trout gold spotted cod","EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.139991655152,-21.9485666960071,850,NA,NA,NA,NA,NA,NA,"89199e29-143e-47e8-98bf-8bbc8014a456","744a8baa-8ef5-4ba3-a97c-06df99b7c8c3",2021-09-22 09:01:19,"Harrison.Carmody_UWA","9/22/2021 9:01:19 AM","Harrison.Carmody_UWA","20",NA,"15",NA,"None",NA,1992,"6284","YardieCamp",NA,NA,"Male",NA,2,"H","DN179",2,NA,NA,NA
"1056",875,"9/23/2021 3:03:34 AM",NA,NA,NA,NA,NA,NA,"3eac0c6b-b2a8-4d68-9a27-38af64f228d1",2021-09-23 03:06:35,"Harrison.Carmody_UWA","9/23/2021 3:22:05 AM","Harrison.Carmody_UWA","Nicole","CoralBay ",NA,"Yes","Yes","Yes","12",NA,"Yes","All",NA,"All",NA,0,NA,0,NA,"Yes",NA,113.766561839728,-23.155322209531,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3eac0c6b-b2a8-4d68-9a27-38af64f228d1","24ad477e-808a-41ad-81ed-8966f6cebaf2",NA,2021-09-23 03:09:02,"Harrison.Carmody_UWA","9/23/2021 3:22:47 AM","Harrison.Carmody_UWA",NA,NA,"Demersal ",NA,"Lure","07:45","09:15","6",9,"6 squid, 2 cod, 1 spangly","3","1 cod, 2 spangled ",0,NA,"Squid, cod, spangly","Explore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"He hadn’t done survey before but wife had so knew what to expect","Boat",113.763691520274,-23.1668012271178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057",875,"9/23/2021 3:03:34 AM",NA,NA,NA,NA,NA,NA,"3eac0c6b-b2a8-4d68-9a27-38af64f228d1",2021-09-23 03:06:35,"Harrison.Carmody_UWA","9/23/2021 3:22:05 AM","Harrison.Carmody_UWA","Nicole","CoralBay ",NA,"Yes","Yes","Yes","12",NA,"Yes","All",NA,"All",NA,0,NA,0,NA,"Yes",NA,113.766561839728,-23.155322209531,1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3eac0c6b-b2a8-4d68-9a27-38af64f228d1","5c1a2e20-e567-4d03-9914-efe5f7f52944",NA,2021-09-23 03:11:23,"Harrison.Carmody_UWA","9/23/2021 3:20:25 AM","Harrison.Carmody_UWA",NA,NA,"Demersal ",NA,"Lure","09:30","11:00","20",0,NA,"0",NA,0,"Caught 2 sharks",NA,"LowCatch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dropped on big shall of cobia (maybe), but no luck","Boat",113.735201989129,-23.1796876174488,851,NA,NA,NA,NA,NA,NA,"5c1a2e20-e567-4d03-9914-efe5f7f52944","54897bc5-f59a-4054-8f37-00a902282c71",2021-09-23 03:18:15,"Harrison.Carmody_UWA","9/23/2021 3:18:15 AM","Harrison.Carmody_UWA","Holiday hobby 2 ",NA,"Life",NA,"None",NA,1976,"6285","CoralBay",NA,NA,"Male",NA,4,"E","Dx425",2,0,0,0
"1058",876,"9/23/2021 3:23:05 AM",NA,NA,NA,NA,NA,NA,"e4f194ef-2c08-4a65-aed8-9d5ead427b5c",2021-09-23 03:28:49,"Harrison.Carmody_UWA","9/23/2021 3:28:49 AM","Harrison.Carmody_UWA","Nicole","CoralBay ",NA,"Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.766633209979,-23.1554647872532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059",877,"9/23/2021 3:33:07 AM",NA,NA,NA,NA,NA,NA,"6ac60724-ef5c-485d-ae13-8c3134fab098",2021-09-23 03:35:17,"Harrison.Carmody_UWA","9/23/2021 3:35:17 AM","Harrison.Carmody_UWA","Nicole","CoralBay ",NA,"Yes","No","Yes","6",NA,"No",NA,NA,"All",NA,0,NA,0,NA,"No",NA,113.766853811958,-23.1565034138429,1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6ac60724-ef5c-485d-ae13-8c3134fab098","515a6d63-3ef3-4835-8bf7-9d849315e749",NA,2021-09-23 03:37:29,"Harrison.Carmody_UWA","9/23/2021 5:50:35 AM","Harrison.Carmody_UWA",NA,NA,"Casting",NA,"Bait","09:00","13:50","5",0,NA,"4",NA,0,NA,"Sergeant",NA,NA,NA,NA,"Beachgoing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shore",113.766822097836,-23.1567758372336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060",877,"9/23/2021 3:33:07 AM",NA,NA,NA,NA,NA,NA,"6ac60724-ef5c-485d-ae13-8c3134fab098",2021-09-23 03:35:17,"Harrison.Carmody_UWA","9/23/2021 3:35:17 AM","Harrison.Carmody_UWA","Nicole","CoralBay ",NA,"Yes","No","Yes","6",NA,"No",NA,NA,"All",NA,0,NA,0,NA,"No",NA,113.766853811958,-23.1565034138429,1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6ac60724-ef5c-485d-ae13-8c3134fab098","b1df570b-a89b-4fb5-a41b-979f8754ece3",NA,2021-09-23 03:39:17,"Harrison.Carmody_UWA","9/23/2021 3:54:06 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other","Shark sanctuary ","09:00","11:00",NA,"Megafauna",NA,"ActivityChange ",NA,NA,"Shore",113.771313858411,-23.1369216623647,852,NA,NA,NA,NA,NA,NA,"b1df570b-a89b-4fb5-a41b-979f8754ece3","2021d4d0-34a6-4aac-b931-d436717ffef9",2021-09-23 03:42:08,"Harrison.Carmody_UWA","9/23/2021 3:42:08 AM","Harrison.Carmody_UWA","Ho,isay hobby 2 ",NA,"Life",NA,"AOW",NA,1979,"6025","CoralBay",NA,NA,"Female",NA,NA,NA,NA,3,2,2,1
"1061",878,"9/23/2021 5:54:03 AM",NA,NA,NA,NA,NA,NA,"ab72f95f-974a-4747-900c-81f4da2160fb",2021-09-23 05:57:18,"Harrison.Carmody_UWA","9/23/2021 5:57:18 AM","Harrison.Carmody_UWA","Nicole","CoralBay ",NA,"Yes","No","Yes","7",NA,"Yes","4",NA,"All",NA,1,NA,0,NA,"No",NA,113.766799648937,-23.1557128770672,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab72f95f-974a-4747-900c-81f4da2160fb","c94e8407-66ca-4b25-b00a-852086471a38",NA,2021-09-23 05:59:28,"Harrison.Carmody_UWA","9/23/2021 6:08:04 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snorkling",NA,"10:00","10:45",NA,"NaturalSurroundings",NA,"Explore",NA,NA,"Boat",113.74111857656,-23.1084188994711,853,NA,NA,NA,NA,NA,NA,"c94e8407-66ca-4b25-b00a-852086471a38","ba10797b-40d7-4632-99dd-9b7c8b381a80",2021-09-23 06:03:56,"Harrison.Carmody_UWA","9/23/2021 6:07:51 AM","Harrison.Carmody_UWA","52","20","3","25","None",NA,1982,"6035","CoralBay",NA,NA,"Female",NA,3,"E","D0847",1,1,1,2
"1062",878,"9/23/2021 5:54:03 AM",NA,NA,NA,NA,NA,NA,"ab72f95f-974a-4747-900c-81f4da2160fb",2021-09-23 05:57:18,"Harrison.Carmody_UWA","9/23/2021 5:57:18 AM","Harrison.Carmody_UWA","Nicole","CoralBay ",NA,"Yes","No","Yes","7",NA,"Yes","4",NA,"All",NA,1,NA,0,NA,"No",NA,113.766799648937,-23.1557128770672,1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab72f95f-974a-4747-900c-81f4da2160fb","841213fb-bd34-4c60-8684-a3764fa4d7d3",NA,2021-09-23 06:08:45,"Harrison.Carmody_UWA","9/23/2021 6:08:45 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snorkling",NA,"11:30","12:15",NA,"NaturalSurroundings",NA,"Explore",NA,NA,"Boat",113.743105794597,-23.1124744485022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063",878,"9/23/2021 5:54:03 AM",NA,NA,NA,NA,NA,NA,"ab72f95f-974a-4747-900c-81f4da2160fb",2021-09-23 05:57:18,"Harrison.Carmody_UWA","9/23/2021 5:57:18 AM","Harrison.Carmody_UWA","Nicole","CoralBay ",NA,"Yes","No","Yes","7",NA,"Yes","4",NA,"All",NA,1,NA,0,NA,"No",NA,113.766799648937,-23.1557128770672,1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab72f95f-974a-4747-900c-81f4da2160fb","c9c9402d-bc20-4e65-afe6-8bdc3f125c97",NA,2021-09-23 06:09:36,"Harrison.Carmody_UWA","9/23/2021 6:09:36 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snorkling",NA,"12:30","13:15",NA,"NaturalSurroundings",NA,"Explore",NA,NA,"Boat",113.745519892956,-23.1180456843166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064",878,"9/23/2021 5:54:03 AM",NA,NA,NA,NA,NA,NA,"ab72f95f-974a-4747-900c-81f4da2160fb",2021-09-23 05:57:18,"Harrison.Carmody_UWA","9/23/2021 5:57:18 AM","Harrison.Carmody_UWA","Nicole","CoralBay ",NA,"Yes","No","Yes","7",NA,"Yes","4",NA,"All",NA,1,NA,0,NA,"No",NA,113.766799648937,-23.1557128770672,1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab72f95f-974a-4747-900c-81f4da2160fb","b419a6e0-97b8-472f-adc8-1bd8cc3874bc",NA,2021-09-23 06:10:37,"Harrison.Carmody_UWA","9/23/2021 6:10:37 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snorkling",NA,"13:30","13:45",NA,"NaturalSurroundings",NA,"EndOfDay",NA,NA,"Boat",113.748790606803,-23.1224144749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065",879,"9/23/2021 7:09:46 AM",NA,NA,NA,NA,NA,NA,"b556a2aa-39c2-44d0-a07c-1f47a4ee7edb",2021-09-23 07:11:32,"Harrison.Carmody_UWA","9/23/2021 7:11:32 AM","Harrison.Carmody_UWA","Elle","CoralBay ",NA,"Yes","No","Yes","Resident",NA,"Yes",NA,"Twice weekly",NA,"Weekly",NA,NA,NA,NA,NA,NA,113.767357622204,-23.1578216690149,1128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b556a2aa-39c2-44d0-a07c-1f47a4ee7edb","8ef46d69-43ca-4ff5-87ea-ca09a56a8b5d",NA,2021-09-23 07:14:05,"Harrison.Carmody_UWA","9/23/2021 7:14:05 AM","Harrison.Carmody_UWA",NA,NA,"Trolling","Line",NA,"07:00","11:00","25",1,NA,"1",NA,NA,NA,NA,"ActivityChange",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",113.710743116019,-23.186207839824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",879,"9/23/2021 7:09:46 AM",NA,NA,NA,NA,NA,NA,"b556a2aa-39c2-44d0-a07c-1f47a4ee7edb",2021-09-23 07:11:32,"Harrison.Carmody_UWA","9/23/2021 7:11:32 AM","Harrison.Carmody_UWA","Elle","CoralBay ",NA,"Yes","No","Yes","Resident",NA,"Yes",NA,"Twice weekly",NA,"Weekly",NA,NA,NA,NA,NA,NA,113.767357622204,-23.1578216690149,1129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b556a2aa-39c2-44d0-a07c-1f47a4ee7edb","a51ea1da-ecb7-4d95-813f-a6589e56ed80",NA,2021-09-23 07:15:07,"Harrison.Carmody_UWA","9/23/2021 7:15:07 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snorkling",NA,"11:00","12:00",NA,"Megafauna",NA,"ActivityChange ",NA,NA,"Boat",113.753520358046,-23.1210120666826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067",879,"9/23/2021 7:09:46 AM",NA,NA,NA,NA,NA,NA,"b556a2aa-39c2-44d0-a07c-1f47a4ee7edb",2021-09-23 07:11:32,"Harrison.Carmody_UWA","9/23/2021 7:11:32 AM","Harrison.Carmody_UWA","Elle","CoralBay ",NA,"Yes","No","Yes","Resident",NA,"Yes",NA,"Twice weekly",NA,"Weekly",NA,NA,NA,NA,NA,NA,113.767357622204,-23.1578216690149,1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b556a2aa-39c2-44d0-a07c-1f47a4ee7edb","2136e8a9-0ad1-4e69-9ea8-db5c3adeb94c",NA,2021-09-23 07:16:23,"Harrison.Carmody_UWA","9/23/2021 7:19:08 AM","Harrison.Carmody_UWA",NA,NA,"Other","Free Diving for crays ",NA,"12:30","14:00",NA,3,NA,"0",NA,0,NA,"3","EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",113.815866011539,-23.0494641140932,854,NA,NA,NA,NA,NA,NA,"2136e8a9-0ad1-4e69-9ea8-db5c3adeb94c","16b2f6aa-5c42-4a01-9ddf-61d47555acee",2021-09-23 07:18:18,"Harrison.Carmody_UWA","9/23/2021 7:19:59 AM","Harrison.Carmody_UWA","100","100","1","2",NA,NA,1994,"Coral bay",NA,NA,NA,"Female",NA,3,"C","A358",1,NA,1,NA
"1068",880,"9/24/2021 1:32:02 AM",NA,NA,NA,NA,NA,NA,"4cf6a72e-45fc-469c-9159-f27a3b2ddf8c",2021-09-24 01:37:09,"Harrison.Carmody_UWA","9/24/2021 1:37:09 AM","Harrison.Carmody_UWA","Elle","Bundegi",NA,"Yes","No","Yes","7",NA,"Yes","3",NA,"4",NA,0,NA,0,NA,"Yes",NA,114.173418537304,-21.8327811734657,1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4cf6a72e-45fc-469c-9159-f27a3b2ddf8c","81be7e00-7e3e-4c18-813c-1badb02f0481",NA,2021-09-24 01:38:44,"Harrison.Carmody_UWA","9/24/2021 1:38:44 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/22/2021 1:38:00 AM","Snorkling",NA,"10:30","12:00",NA,"Explore",NA,"ActivityChange ",NA,NA,"Shore",113.914367611051,-22.0345831243158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069",880,"9/24/2021 1:32:02 AM",NA,NA,NA,NA,NA,NA,"4cf6a72e-45fc-469c-9159-f27a3b2ddf8c",2021-09-24 01:37:09,"Harrison.Carmody_UWA","9/24/2021 1:37:09 AM","Harrison.Carmody_UWA","Elle","Bundegi",NA,"Yes","No","Yes","7",NA,"Yes","3",NA,"4",NA,0,NA,0,NA,"Yes",NA,114.173418537304,-21.8327811734657,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4cf6a72e-45fc-469c-9159-f27a3b2ddf8c","0f02fc32-2eaf-4594-8292-b2f950a33480",NA,2021-09-24 01:39:47,"Harrison.Carmody_UWA","9/24/2021 1:39:47 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/23/2021 1:39:21 AM",NA,NA,"09:30","11:00",NA,"Explore",NA,"ActivityChange ",NA,NA,"Shore",113.915384776142,-22.0343788728118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070",880,"9/24/2021 1:32:02 AM",NA,NA,NA,NA,NA,NA,"4cf6a72e-45fc-469c-9159-f27a3b2ddf8c",2021-09-24 01:37:09,"Harrison.Carmody_UWA","9/24/2021 1:37:09 AM","Harrison.Carmody_UWA","Elle","Bundegi",NA,"Yes","No","Yes","7",NA,"Yes","3",NA,"4",NA,0,NA,0,NA,"Yes",NA,114.173418537304,-21.8327811734657,1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4cf6a72e-45fc-469c-9159-f27a3b2ddf8c","7700e6fe-7589-451f-8d16-167fafcd7c9c",NA,2021-09-24 01:42:01,"Harrison.Carmody_UWA","9/24/2021 1:42:01 AM","Harrison.Carmody_UWA",NA,"9/23/2021 1:41:47 AM","Casting",NA,NA,NA,NA,"10",4,NA,"30",NA,0,NA,"Yellow stripe snapper, flathead, ","EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",114.180542627563,-21.9658269429595,855,NA,NA,NA,NA,NA,NA,"7700e6fe-7589-451f-8d16-167fafcd7c9c","05cb8781-5ee3-43a0-908c-f36aefaf954f",2021-09-24 01:44:33,"Harrison.Carmody_UWA","9/24/2021 1:44:33 AM","Harrison.Carmody_UWA","20","10","Life","Life",NA,NA,1954,"4127","Exmouth",NA,NA,"Male",NA,NA,NA,NA,1,NA,1,NA
